user_id	jobroles	career_level	discipline_id	industry_id	country	region	experience_n_entries_class	experience_years_experience	experience_years_in_current	edu_degree	edu_fieldofstudies
2522167	0	NULL	0	0	de	3	2	4	0	2	7,5
2212175	1549791	6	0	8	de	1	1	0	0	2	8
2828523	3079492	NULL	0	0	de	3	3	4	1	2	3
1895754	2143195,2447454,1508253	0	0	0	de	0	3	7	5	2	6
1947648	0	NULL	0	0	de	7	3	4	0	2	3
2681698	1283916	3	0	0	de	0	3	5	3	1	8,2
1786627	0	NULL	0	0	de	9	2	0	0	2	2
1042735	1371812,1847541,22459	2	0	0	de	0	3	4	2	1	3
1808136	678140	0	0	8	de	2	1	0	0	0	3
1529578	3759252,1072848	0	0	0	de	0	1	4	4	1	8
1129155	319286	0	0	8	de	10	1	0	0	0	
2593110	4060783	3	0	0	de	0	1	7	6	0	
2181673	2862074,3287640	0	0	18	de	1	2	4	1	0	
2924159	0	NULL	0	0	de	2	1	0	0	1	5
6754	3377750	3	0	0	de	0	1	3	3	0	
2333195	4499767	0	0	1	de	9	3	6	2	0	
2460550	0	NULL	0	0	de	2	3	4	0	2	3
1789592	76751	NULL	0	0	non_dach	0	2	4	1	0	
56173	0	NULL	0	0	de	1	2	2	0	0	5,3
997685	2660625	4	0	19	de	1	2	5	3	2	8,2
526870	3862256	0	0	15	ch	0	2	7	1	0	
1773080	444534	0	1	12	non_dach	0	1	0	0	0	8
2655989	76751	0	0	14	de	9	2	3	1	1	8
1972843	3553594	5	0	0	de	0	3	6	2	2	8
539693	0	NULL	0	0	de	2	1	0	0	0	3
1310140	502342	4	7	1	de	1	2	5	2	2	
144096	2314529	2	14	21	de	2	2	4	2	2	5,7
1200449	362691,1523848	3	0	1	at	0	1	5	5	0	
583036	1549791	5	0	15	de	6	2	0	0	0	
2109458	3952169	NULL	0	0	de	1	3	7	4	0	
111754	2111897	3	3	21	at	0	3	4	1	0	7
1608278	1966021,4238220	0	14	21	de	1	3	5	2	0	
2348103	3432139	3	18	9	de	2	3	4	1	2	3
1918160	1371812	4	5	2	de	2	1	0	0	0	
26658	3006081	3	0	0	de	0	2	7	5	0	
1282638	3287640	3	23	15	de	9	3	5	2	0	
1750690	0	NULL	0	0	de	13	2	3	0	2	
1248610	3418410	0	0	21	de	9	2	4	2	0	
421352	76751,4499478,3107749	6	0	14	de	1	1	0	0	0	8
616287	502342,3456869	3	0	0	de	0	3	4	4	0	
2808790	4007215	1	0	0	de	0	3	4	1	2	3
1968335	3560159	3	0	0	de	0	1	4	4	0	5
8682	1790126,22459,2509936	0	0	21	at	0	3	7	7	0	
1859222	0	NULL	0	0	de	1	3	6	0	0	
406150	2314529	NULL	0	0	de	10	2	3	2	2	5,3
1657175	355145	3	14	9	de	2	1	5	2	0	3
2001567	3079492	0	0	14	ch	0	1	0	0	0	7
2551699	0	NULL	0	0	de	1	3	5	0	2	8
2527098	4143327	3	0	0	de	0	2	5	4	1	1
1894604	3432139	3	0	0	de	0	1	1	1	2	7,2
2774151	2591149,3533669	0	0	1	de	9	3	7	4	0	
1335622	0	NULL	0	0	de	7	2	3	0	2	8
1410777	0	NULL	0	0	de	4	2	0	0	2	8
2280266	612078	4	0	9	de	2	3	7	2	0	
1684461	1441262	3	0	13	de	3	1	4	4	0	
1362584	0	NULL	0	0	de	4	1	3	0	2	
835000	3478136	NULL	0	0	de	0	3	4	3	2	2,8
826607	2178060	2	0	0	de	0	3	5	4	2	
2393376	207777	0	0	14	de	1	2	4	3	0	
2690041	4284901	0	0	2	at	0	1	3	3	2	
91875	2573697,4524489	3	0	0	de	0	1	2	2	2	8,2
632829	3737229	3	22	20	de	7	2	4	4	2	2,8
322494	2325779	0	0	8	de	7	3	4	1	2	3,6,5
1489470	2314529	0	0	0	de	0	3	5	2	2	3
860354	319286	3	20	9	de	2	2	5	3	0	3
1018197	4333385,187361,1766375	3	20	1	de	9	1	2	2	0	3
676593	2573697,3210328,2111897	4	9	21	de	6	3	6	2	2	8
1259766	823579	0	0	3	at	0	1	0	0	0	
1346061	2178060,3768439	3	0	0	de	0	2	4	2	0	
2705039	2111897	4	0	22	de	8	3	6	2	0	5,3
1217427	76751	5	0	0	non_dach	0	3	6	4	2	8
2566308	0	NULL	0	0	ch	0	3	4	0	2	3
2828717	0	0	0	15	de	9	1	5	5	0	8
2462393	579384	0	0	1	de	6	1	0	0	0	
2404237	0	NULL	0	0	de	6	2	4	0	1	8
1706896	3920765	0	0	1	de	9	1	3	2	0	3
2121199	4503838,3334817,1951147	0	12	16	de	6	1	0	0	0	
2142267	736866,744365	3	0	0	de	0	3	4	0	2	8
1191332	2041057	0	0	15	at	0	1	0	0	0	
2767007	2163062	4	9	8	de	9	3	5	2	0	
2518464	2180899	0	0	0	de	0	3	4	0	0	8
220559	2384286,3303501,1162788,117938	4	0	4	at	0	3	7	3	2	
1795605	31181	3	14	17	de	9	1	4	4	0	
2941933	0	NULL	0	0	de	0	2	4	0	1	
2381066	1880959,4451534,494116	4	0	1	de	2	1	5	4	0	
1163255	2178060	0	0	0	de	0	1	3	3	2	3,8,2
2655907	0	NULL	0	0	de	9	2	4	0	0	
343524	0	NULL	0	0	de	3	2	5	4	2	8
760513	2111897	4	0	0	de	0	2	4	3	0	
2339387	401445	0	0	0	de	0	2	5	3	0	
86194	3731273	0	0	0	de	0	3	4	2	1	2
1561690	494116,1235122,1310272,4329775	3	0	0	de	0	3	6	3	1	8
151465	4176007	3	1	15	de	7	1	0	0	0	
187198	0	0	0	0	de	0	3	6	2	2	8
2759813	1214687,3526231,584932,3345371,4189778	4	0	19	de	2	2	6	3	0	3
2097440	3737229,3602952	3	0	0	de	0	3	3	2	2	7
287876	0	NULL	0	0	de	1	3	3	0	1	8
291686	0	NULL	0	0	de	1	3	4	0	0	
10488	502342	6	0	21	ch	0	3	6	3	0	5
2081749	2573697,2865345	4	9	21	de	9	3	7	4	2	3
2929227	0	NULL	0	0	de	1	1	5	0	0	
2480512	4408755	0	18	10	de	7	3	6	2	2	
1567565	3408137	0	0	0	de	0	1	4	2	0	
1652284	1581843,3689751,631137	5	0	0	ch	0	3	6	3	3	2
2910992	4338514,2263009	0	0	15	ch	0	3	4	1	0	
2752067	1359014	3	0	2	de	1	3	5	3	0	
1138149	2378915	NULL	0	0	de	2	2	4	2	2	
146199	502342	0	0	0	de	0	1	2	1	2	2
207536	2382386,988108,2285759	3	0	17	de	2	1	4	4	2	5
2502101	3330076,1828073	0	0	1	de	7	3	4	2	2	7,8
1846330	0	NULL	0	0	de	6	3	5	0	0	8
687428	3092103,1726710	3	0	0	de	0	3	4	2	1	
317007	3913136,4506924	4	0	21	de	9	2	7	3	0	
1253509	3517194	6	0	13	de	9	3	7	4	0	
1034218	0	NULL	0	0	de	5	3	4	0	2	7
2960791	1507728	0	0	15	de	2	1	0	0	2	
2752612	2140778,4499767,1227351,3370475,962959,4286967	3	3	8	de	9	2	7	7	0	8
1608778	76751,1344768	3	2	14	de	2	3	7	1	0	
451606	0	NULL	0	0	de	13	3	5	0	0	
2425037	2483504,1581843,2385717	4	0	0	de	0	3	7	2	0	
687991	0	NULL	0	0	de	0	1	2	2	1	
896865	3432139	4	0	0	de	0	3	7	2	0	3
482810	4451534,2978502	0	0	23	de	1	3	6	1	0	
1629284	1893830	4	0	0	de	0	1	4	3	1	8
1247547	2839689,494116	3	3	21	de	2	3	5	2	2	
1276024	2276399	4	0	21	de	6	3	5	5	0	
1126230	1342939,1426397,3478136	2	0	0	de	0	3	3	2	0	2
2585966	0	NULL	0	0	de	9	3	5	0	2	6,8,2
587990	3656021,3482421	4	3	21	de	2	3	5	4	0	
1958047	0	0	0	11	de	0	3	5	3	0	6
1288900	4141254	0	0	0	de	0	3	3	1	1	2,8
1401879	0	NULL	0	0	de	1	3	6	0	2	7,2
922492	3058924,2082758	4	7	21	de	9	3	6	2	0	
2453215	0	NULL	0	0	de	2	3	0	0	0	
1368272	3582227,3378061	4	0	0	de	0	2	6	3	0	
2198731	3531097,2385717	3	10	1	de	2	3	5	2	0	
435445	1766375	6	0	0	de	0	2	6	6	0	
1929737	3715007	0	0	2	non_dach	0	1	0	0	0	
309994	3345371,4382786	4	0	0	de	0	2	4	3	0	
1462664	2458580	2	0	0	de	0	2	2	2	2	8
1527706	4338514,411627	0	0	23	de	2	3	7	1	0	
2377791	2314529	3	14	21	de	5	3	6	1	0	5,3,2,9
1081244	1072848,501159	0	0	15	de	13	3	7	1	0	
2784064	2616578	4	0	0	de	0	3	6	1	2	5
454866	2101651	0	0	10	de	2	1	0	0	0	
2943405	453705	3	2	14	de	9	2	5	3	0	
1635828	4184347	0	2	14	de	7	3	5	1	0	
1199404	612078	3	0	22	de	1	2	5	2	0	3
763370	0	NULL	0	0	de	5	1	4	0	1	5,3
550593	3482421,3341539	5	0	15	de	2	3	4	3	0	
1752070	0	NULL	0	0	de	1	2	4	0	0	
2033478	2978502,3028585,1162788	0	0	14	de	7	3	6	4	2	2
349216	1741412	3	0	1	de	1	3	6	3	0	3
988170	0	NULL	0	0	de	2	3	5	0	1	3
1526379	1549791,4284901,3482421	6	0	21	de	2	3	7	5	0	5
1693177	1290667	0	0	23	de	10	1	0	0	0	
2296564	1919452,1072229	3	18	9	de	1	3	6	2	2	
2925785	1576827,1342939,893887	4	0	0	de	0	3	4	2	1	
846687	0	6	0	15	de	6	2	5	5	0	
2738577	3495740	0	0	15	de	1	3	4	2	2	2
2770151	569851,1851239,3737229,935935	0	0	20	de	0	3	5	4	0	
623348	3478136	0	0	15	ch	0	1	0	0	0	
1801118	944656,229082,666676,3370475	4	0	8	de	10	3	4	2	0	
781085	4138763	2	0	0	non_dach	0	1	3	3	2	4
2774065	3903788,494116,2573697	0	0	18	de	3	2	6	4	2	8
469448	1792965	3	0	0	de	0	1	7	1	0	
1355652	1438550,2840852,3432139,4353052,973885	3	2	14	de	2	3	4	3	2	8,2
1910812	76751,4346609	2	2	21	de	2	3	5	1	2	8,2
2103384	2116758	5	13	9	de	1	3	6	1	0	3
2725449	715220	0	23	15	de	2	1	0	0	0	
437400	258622,3608895,4407330,1697930,207777,1284661	3	6	10	de	10	3	7	4	0	2
557117	2616578,4141254	3	0	0	de	0	2	2	2	0	
2572019	401445	0	0	13	de	9	1	4	4	0	
982447	616841,1608502,1893830,2358623	4	0	0	de	0	3	6	4	0	8,2
2415593	0	NULL	0	0	de	2	1	1	0	1	
2568740	4451534,3656021	0	0	19	de	1	2	6	2	0	
2614369	3201469	3	7	21	de	9	2	7	5	0	
681192	2168532	0	6	21	de	2	2	4	2	2	
2602766	1581843,2636761	5	19	1	de	1	2	6	3	0	
2749599	0	NULL	0	0	de	9	2	4	0	0	7,2
913286	3128053	0	0	1	de	9	1	0	0	0	5
519520	3917449	3	0	3	de	7	3	5	1	0	2,4
1158988	1838753,1581843,2314529	4	0	0	de	0	2	6	3	3	
1850759	4284901	6	0	18	de	6	1	7	7	0	
723674	4155308,2256719	0	0	13	de	6	1	4	4	0	
1001522	0	4	0	0	de	0	2	7	2	0	8
2940970	1768488,4161487	3	0	9	ch	0	3	6	4	0	
293647	4427905,2424638,3150296	3	14	15	de	7	2	4	2	0	
1761008	792504,1057568,2112514,2110329	3	3	1	de	1	3	6	3	0	8
964782	991642	4	0	0	de	0	3	6	1	0	
1852747	2865345	0	9	18	de	6	3	3	1	0	
1648953	380603	0	0	21	de	7	1	0	0	0	
842522	736866,4362091,1613276	0	0	6	de	7	1	0	0	0	
978027	996660	0	0	1	de	2	3	4	2	1	8
1680484	1136656,1766375	4	0	0	de	0	2	6	2	0	3
1190752	500718	0	0	2	de	9	2	5	2	0	
798617	1910739	6	0	13	de	10	1	6	6	0	2,7
1044444	4284901	0	0	15	de	0	3	7	5	0	
522880	4490078,1057841	3	2	21	de	9	3	5	3	2	
1858151	4492352	3	0	21	de	6	3	6	0	0	5
2048599	3891942,22459,2550008	3	20	1	de	1	1	3	3	0	3
1059973	2585795	0	0	21	de	3	3	4	1	0	
675421	869768,2964858,2455761,1196943	4	12	16	at	0	1	6	6	0	
2665844	0	4	0	0	non_dach	0	3	5	1	3	8
27940	2978502	3	3	21	de	7	2	4	2	0	5
265242	944846	3	0	1	de	0	2	6	2	0	3
1777678	3543754,3792911	3	0	0	de	0	3	7	1	1	
1389193	2905077,1581843	5	0	0	de	0	2	4	2	2	
2706652	1254051	3	0	0	de	0	2	6	4	0	
2924531	380603	5	0	19	de	1	1	0	0	0	
2219965	312113	4	0	0	de	0	3	3	1	2	8
2604964	0	NULL	0	0	de	10	2	5	0	0	
781735	2527907	3	18	10	de	0	3	4	4	2	3
2718393	3392240,1604427,2344342	4	0	8	de	2	2	6	4	0	
2383146	2424638,500718,221785	4	3	23	de	10	1	0	0	0	
400414	2101651	2	0	0	de	0	1	2	1	1	8
195601	0	NULL	0	0	de	1	2	2	0	0	4
1468706	0	3	0	0	de	0	2	3	1	0	3
689183	3293484	3	0	8	de	1	3	5	2	1	8
1872329	2995613	3	14	2	de	1	3	7	3	0	
962083	2865345	0	0	0	de	0	2	6	1	2	8
2171415	0	NULL	0	0	non_dach	0	2	3	0	1	8
349848	1766375,1078596	3	0	21	de	9	2	4	2	0	
493745	0	NULL	0	0	de	7	1	1	0	0	2,8
1651372	0	NULL	0	0	at	0	1	0	0	1	8
799790	1842605,198034	3	0	13	de	6	3	5	4	2	
1658282	3482421	0	0	2	de	2	2	6	3	2	
2636212	1667725	0	0	8	de	0	2	3	2	2	
2948894	2458580	2	0	0	de	0	3	4	2	2	8
2186624	3145630	5	0	2	de	9	3	7	4	0	
727060	3913136,2466914	0	0	8	de	9	3	6	4	0	
660210	2317118	0	0	5	ch	0	3	4	2	0	3
2187133	0	NULL	0	0	de	15	1	0	0	2	7
741854	2424638,2022600,2608520,2140778	0	0	8	de	7	3	5	1	0	
1648821	3543754	2	9	21	de	10	2	4	2	2	8
222344	1864094	5	0	0	de	0	3	7	2	2	8
2343174	0	NULL	0	0	de	2	3	3	0	0	3
2450017	0	NULL	0	0	de	9	2	2	0	2	8,2
734464	1072229	NULL	0	0	de	7	3	4	1	2	
2104853	4533914,200319	5	0	0	de	0	1	2	1	0	
2463904	411627,4338514	0	0	15	at	0	3	7	1	0	
1703744	1421086,3250655,1359014,1134369,453705,3748334,4499767	3	0	0	de	0	1	6	6	0	
2797341	1438550	5	0	21	de	2	2	6	4	0	5
2435724	1057841	0	0	11	de	2	1	0	0	0	
1354343	764073,99840	3	14	10	de	1	2	6	1	0	
992407	0	NULL	0	0	de	1	1	0	0	0	
2334609	3661065	0	0	7	de	9	2	7	5	0	
149029	3293484,502342	4	0	0	de	0	2	4	2	2	8
228053	2330622	0	0	5	at	0	3	6	1	0	
2644111	3432139	4	7	14	de	2	3	7	2	2	3
2099846	1283916	3	2	14	de	10	1	3	3	2	5
940099	1858712,500718	4	0	0	de	0	3	7	2	0	
1188737	2314529	0	14	1	de	1	2	6	4	0	5
2394373	2100224,1857995	NULL	0	0	de	9	2	3	3	0	8
643306	3856731,3119985,2110329	4	0	0	de	0	3	6	4	3	
257050	1838416,2534874	0	0	15	de	10	2	7	6	0	2,7
853701	612078,3033879	0	0	9	de	9	2	5	3	0	8,3
578789	43445	3	20	9	de	7	2	4	3	0	
2540345	0	NULL	0	0	de	2	3	4	0	2	8,3
1951004	1007156,3847247,2314529	6	0	0	de	0	3	6	2	1	8,2,5
403005	1792965	0	17	13	de	2	3	4	0	2	7
2130200	2682049,4484357	5	0	0	non_dach	0	3	4	2	2	
928189	2928384,524518,3418410	NULL	0	0	at	0	3	5	4	2	8,4,2,6
434045	3370475,2140778	4	3	21	de	0	3	6	2	0	
713222	2027410,1986087,2928384	4	9	21	de	2	3	5	3	0	
1328209	655030	0	0	0	de	0	3	4	2	0	
2670473	2130199,528730	3	0	0	non_dach	0	1	3	0	0	
1999060	0	NULL	0	0	de	9	1	0	0	1	8
652394	0	NULL	0	0	de	1	2	4	0	2	
945472	2178060	3	15	22	ch	0	2	4	2	2	2
1730624	0	NULL	0	0	de	6	2	3	0	0	9,2
612881	2578822	4	3	2	de	1	2	6	2	0	
2888949	2300562	0	0	9	de	0	1	0	0	2	
156022	4570420	3	0	0	de	0	2	6	3	0	
527880	0	0	0	15	de	6	3	6	1	0	
2766381	1792965,4284901,2580946	0	2	14	de	2	3	6	2	2	8
2766153	1549791	0	0	0	de	0	3	4	0	0	
1245433	2317118,1162788	0	0	0	de	0	3	7	3	2	
875512	1790126,1581843,3345009,3341539	0	0	4	de	9	3	6	2	2	7
29562	2101651	3	0	0	de	0	3	4	2	1	8
1549656	991642	2	0	0	de	0	2	4	1	1	8
909184	3737229	0	0	0	de	0	1	3	2	0	
2275017	3432139	0	0	0	de	0	1	6	6	0	
2500288	0	NULL	0	0	de	6	2	3	0	0	2
1293016	1549791,4321623	6	0	0	de	0	1	2	2	1	8
1140985	3920765	2	0	1	de	12	3	4	2	2	3
2633334	0	0	0	0	de	0	1	3	0	1	
2296059	0	NULL	0	0	at	0	1	0	0	0	
266570	4020231	3	0	2	de	4	1	6	6	0	3
1301054	0	NULL	0	0	at	0	1	0	0	0	
656949	4544606	3	23	15	de	9	3	7	1	0	8
408685	1343414	6	19	9	non_dach	0	3	6	1	0	3
2511715	0	NULL	0	0	de	6	1	4	0	3	5
2113231	736866,4169675,4499478	4	0	0	de	0	2	6	4	0	
2960892	0	NULL	0	0	de	2	3	4	0	2	3
1540626	4490078	3	0	0	de	0	2	3	2	2	2,9
518880	1696188,2210017	0	2	14	de	2	3	6	2	0	
1365745	0	NULL	0	0	de	1	2	4	0	2	3
2670844	4192942,519535,2585795	3	0	0	de	0	3	7	5	0	
281162	0	NULL	0	0	de	2	3	5	0	0	
648782	3371139	0	0	0	de	0	3	5	4	0	7
813253	3334817	NULL	0	0	de	9	2	3	3	1	8
266313	0	NULL	0	0	de	0	3	4	0	1	
530691	2111897,1792965	0	0	0	de	0	3	5	2	2	7,2
766383	401445	3	1	21	de	6	3	5	1	0	5,3
1689917	3478136	3	3	9	de	1	2	5	4	0	
2680785	4141254	0	0	0	de	0	3	4	1	0	
2773637	2770066,76751	3	2	14	non_dach	0	2	4	2	1	5
2048063	3475710	3	10	2	de	2	3	5	2	0	8,5,2
155734	4490078	3	0	0	de	0	3	7	2	2	8,2
1960490	3582227	0	0	5	de	1	1	2	2	0	
1663460	2618263	0	0	15	de	0	1	0	0	0	
1485859	2216034	3	0	0	de	0	3	5	1	0	8
846751	991642	0	0	8	de	2	2	5	4	0	
1180415	0	NULL	0	0	non_dach	0	NULL	NULL	NULL	0	
2972203	524518,3482421	NULL	0	0	de	1	3	4	2	1	6
435423	4574364	NULL	0	0	de	10	1	0	0	0	
2105743	1549791	6	0	0	de	0	1	4	4	1	3
1868369	1549791	6	0	15	de	10	2	5	3	0	
498405	4284901	4	0	14	de	7	3	7	4	2	
1723358	0	0	0	15	de	10	1	0	0	2	
322311	3245711	3	0	7	de	9	2	4	3	2	
2136435	76751,3079492	NULL	0	0	de	6	2	2	1	1	
1014200	4494126,2527907	NULL	0	0	de	7	3	3	3	2	5
1181669	0	NULL	0	0	de	7	1	0	0	0	5
1721454	4490078	NULL	0	0	de	1	3	6	0	2	2,8
2730151	0	NULL	0	0	de	9	1	0	0	0	
1613100	0	NULL	0	0	de	10	3	7	0	0	
815691	2314529	3	18	1	de	2	1	4	4	0	
1659420	0	NULL	0	0	de	6	2	5	0	0	3
1527607	2458580	3	0	0	de	0	2	4	4	0	
1197012	3517194,2657518	NULL	0	0	de	9	3	4	2	1	3
2750075	3482421	0	14	21	de	1	2	3	1	0	8
219359	0	NULL	0	0	de	9	1	0	0	0	
2540978	2856334,1151866,1581843	4	0	9	de	2	2	7	4	2	3
765529	4169675	6	19	15	de	9	3	6	1	0	
1495044	0	NULL	0	0	de	6	2	4	0	2	
2359530	0	NULL	0	0	de	5	1	0	0	0	
308021	1608502,312113,988108	3	0	17	de	2	3	5	2	3	5
2115423	2660625,3913136,3292087,792504	3	0	0	de	0	2	5	3	1	
2641527	4283680,4008409	3	0	12	de	6	3	4	2	1	
646877	154542,931299,1934650	0	0	11	de	9	3	7	5	0	
1144902	4490078,688283	3	0	16	de	3	2	7	7	0	
2149092	234916	0	0	16	de	9	2	4	0	0	
1836363	0	NULL	0	0	de	2	2	0	0	2	8
997916	4141254	3	3	21	de	10	3	7	4	0	
748218	0	NULL	0	0	de	6	1	0	0	0	
2579454	0	NULL	0	0	de	4	1	6	0	1	2
2978246	868188	0	0	8	de	2	1	0	0	0	
1872907	0	0	9	15	de	3	3	4	1	0	
1107929	996660	NULL	0	0	at	0	3	5	1	2	
973412	4284901	0	0	21	de	9	1	5	5	0	
1603073	425546	3	0	0	at	0	1	4	2	2	3
1420592	0	NULL	0	0	de	7	2	4	0	0	
1360772	3930062	3	0	0	de	0	3	5	2	0	
1697780	3058924,612078	3	0	0	de	0	3	6	2	2	3
1790823	319286	0	0	0	non_dach	0	1	3	2	1	3,4
658226	524518,2089213	3	0	0	at	0	3	4	3	0	
86635	1766375	3	0	21	de	2	1	5	4	0	
2728797	3079492	0	0	1	de	0	1	0	0	0	
2362391	3099696,962959	0	2	11	ch	0	3	6	2	0	
2624261	1072229	2	18	1	de	2	3	5	3	0	3
1275355	3737056	5	0	0	de	0	3	5	2	0	
421336	3517194	3	9	13	de	10	3	7	4	0	
2492313	2458580	1	0	0	de	0	1	3	1	1	8
576684	3119985,4258338	0	0	19	de	16	1	0	0	0	
803688	4499767	0	0	9	de	4	1	0	0	0	
2578644	196892,2384910,2765778,1537938,3262071	3	0	0	de	0	3	5	2	0	4
273042	4325610,213335,1283916	0	0	14	non_dach	0	1	0	0	0	
1329632	3582227	NULL	0	0	de	10	1	2	2	1	4
2147944	675557	3	0	0	de	0	2	5	4	0	
1334775	4490078,655360	3	6	9	de	1	3	5	1	2	2,9,5,8
483976	1581843,362691,2337156,604369	5	0	0	ch	0	1	0	0	0	
2275386	0	3	0	1	de	1	3	4	1	1	3,5,6
951014	4251712	NULL	0	0	de	7	2	4	4	0	7
2274497	2286503,3432139,2646148,3533669,1259474	3	20	9	non_dach	0	3	5	4	2	
146081	3963673,494116,2500419	0	0	6	de	0	1	0	0	0	
253968	3737229	0	22	20	de	6	3	6	6	0	8
338364	897463,2378915	3	0	0	at	0	3	7	2	0	
167169	675557,500718	NULL	0	0	de	3	3	5	1	0	
1827079	230136,4427905	3	1	21	de	2	3	6	4	0	8,2
2121976	704442,1746248	0	13	15	at	0	1	4	4	0	3
502841	3478136,1077976,1682170	0	0	0	de	0	2	3	2	0	6
1912453	2111897	0	0	1	de	9	1	0	0	0	
53370	3473826	0	0	1	de	10	2	4	1	1	8
473816	0	NULL	0	0	de	7	3	0	0	0	8
2470186	4490078,40831	3	0	0	de	0	3	6	3	0	
998296	1581843,3210328	4	0	0	de	0	3	4	1	0	
1837997	0	0	0	0	de	0	2	3	1	2	8,2
587858	4262908	3	0	2	de	1	3	7	4	0	
1472666	2580115,1635684	0	0	2	de	10	2	5	3	0	
2763458	1608502,4199504	3	0	0	de	0	2	5	2	2	
213353	1573361,744365,2715236	3	0	0	de	0	3	6	5	0	7
1503146	222069	0	0	1	de	0	2	0	0	0	3
1796168	234916	0	3	21	de	10	2	3	2	0	
2378656	2102139	5	0	0	de	0	2	5	4	0	
1645681	2915824,494116,2210017,1057841	3	0	0	de	0	3	5	2	0	
2282654	2580946	0	0	0	de	0	3	5	5	3	3
2065317	612078	3	0	0	de	0	3	6	3	0	
1172844	0	NULL	0	0	de	0	NULL	NULL	NULL	0	
1951773	3010451,3145630	0	0	2	non_dach	0	3	7	3	0	
1584809	4141254	4	0	21	de	6	3	5	3	0	
149616	991642	3	0	0	de	0	2	4	1	0	
9398	1253876	0	0	20	de	2	3	5	2	2	
55701	1208803	0	0	3	de	0	1	0	0	0	
283530	1817260	0	0	13	de	2	2	4	2	0	
1648583	0	NULL	0	0	ch	0	2	5	0	0	
2718908	2263061,154542	3	0	0	de	0	2	6	4	2	7
2944977	915872	3	0	0	de	0	1	5	4	0	
465922	339347,4321623,234916	3	0	13	de	2	1	7	5	0	
577513	3370475,494116	0	0	9	de	2	3	5	3	0	3
2700351	1138122	0	0	1	de	1	2	4	3	0	
1127062	612078	3	0	0	de	0	2	4	1	0	
1684945	4176378	NULL	0	0	de	11	2	4	4	0	
2514849	0	NULL	0	0	de	1	3	3	0	1	8
1709308	4323739,1072229	3	0	0	de	0	2	3	1	1	
1509291	2031982	1	0	0	at	0	3	4	3	1	2
1242345	3079492	NULL	0	0	de	10	2	4	2	0	3,4
2952605	1857995	NULL	0	0	de	6	3	3	3	0	2
199426	2378915	NULL	0	0	de	15	2	4	3	1	7
1006047	0	NULL	0	0	de	2	1	0	0	0	
2946524	2572677,1802395	0	0	1	de	2	1	0	0	0	
1733266	1438550	0	0	14	de	7	3	6	1	2	5
1461402	2995613,2247273,1204519,1895683	0	0	1	de	9	3	6	4	2	
2746727	0	NULL	0	0	de	2	1	6	0	0	
791309	3787672,2509936	2	9	18	de	6	3	4	2	1	7
2026600	3543754	0	0	0	de	0	1	0	0	1	
1651254	0	NULL	0	0	de	2	3	3	0	2	3
444293	1619956,3932377	2	0	0	de	0	3	5	2	0	
2436660	2978502	3	0	0	de	0	3	4	2	0	
2164285	1890945	3	14	21	de	1	2	4	2	2	5,4
168003	0	NULL	0	0	de	15	1	0	0	0	3
1741296	2285759,1012013	0	0	21	de	1	1	3	1	0	
1573228	745768	0	0	8	de	0	1	0	0	0	
926663	0	NULL	0	0	de	10	1	0	0	1	3
2980753	2527907	0	0	0	de	0	1	6	0	2	5
613863	0	2	0	0	de	0	3	5	0	0	3
2449254	3432139,401445	4	0	13	de	1	1	7	7	0	
1116996	1072229	0	0	0	de	0	1	1	1	2	
1828876	0	NULL	0	0	de	3	3	4	0	0	2
913883	0	NULL	0	0	de	9	2	5	0	0	3
247950	2314529	0	14	21	de	2	3	6	1	2	5
1546628	562962	NULL	0	0	de	7	3	5	4	0	
1287505	2591149,3533669	3	0	9	de	1	2	4	3	1	3
1321691	3482421,714677,655030	5	2	14	de	7	3	6	2	0	8
1764217	4284901	6	0	0	at	0	2	1	1	0	
765271	4483314	0	0	2	de	6	3	7	2	0	
2791362	3241763,3370475	4	0	0	non_dach	0	2	5	4	0	3,8
2204649	635441	4	0	0	de	0	2	4	2	0	
353121	3793361,524518,1838416	0	0	13	at	0	3	4	4	2	7
1596792	0	NULL	0	0	non_dach	0	2	7	0	2	
267053	76751,3028585,221785	4	3	21	at	0	3	6	4	0	3
25788	0	NULL	0	0	de	10	1	0	0	0	
546570	2995613	3	14	21	de	9	2	7	2	0	
1373985	2500795,3869555,76751,1766375	0	0	14	de	1	2	4	2	0	
1993155	3916449	NULL	0	0	de	10	2	1	1	2	7
345835	3660692	3	3	21	de	1	2	4	2	0	
870369	3344395	0	0	1	de	0	1	3	0	0	
733349	907741	4	2	11	de	7	3	0	0	0	
140932	4160943,2082758,4287404	4	7	1	de	9	3	7	2	0	3
2246842	2585795,2811462,1726710	3	0	0	de	0	3	4	2	1	8
2927953	2618263	0	0	1	de	15	3	5	1	0	
2214830	666676,2550387,4160943	3	20	8	de	1	3	6	2	0	
1614820	0	NULL	0	0	de	2	1	0	0	0	
1496779	3870375,4020979	3	0	0	de	0	3	4	4	0	7
297133	695787	0	0	0	de	0	1	3	2	1	8
199790	2573697,3870375,3112863	3	0	0	de	0	3	5	3	2	4
121614	0	NULL	0	0	de	13	2	3	0	0	8
2920258	4423181	4	20	1	de	2	3	7	4	0	3
1792702	635441	0	0	15	de	14	2	4	2	0	3
182028	2167980,234916	3	3	9	de	1	3	6	3	0	
15272	4333947	0	0	13	de	3	1	0	0	0	
2743816	188350	3	0	10	de	9	3	7	3	2	3
